avg,max
156.75085407032276,201.68698476184588
156.2973503135531,201.68686887928826
155.8472587043127,201.68680876020935
155.4030624362483,201.6867794605103
154.96838855605836,201.6867660461306
154.54814927814627,201.68676027667777
154.1484377325335,201.68675794560812
153.7761074730358,201.68675706083388
153.37639592742318,201.68675472976423
153.00406566792537,201.68675384499
152.60435412231277,201.68675151392034
152.23202386281494,201.6867506291461
151.83231231720234,201.68674829807645
151.4034448317475,201.68674252862363
151.00373328613506,201.68674019755397
150.63140302663732,201.68673931277974
150.20253554118267,201.6867335433269
149.83020528168493,201.68673265855267
149.40133779623048,201.68672688909984
149.0290075367325,201.6867260043256
148.60014005127795,201.68672023487278
148.22780979178046,201.68671935009854
147.79894230632553,201.68671358064572
147.34826847883878,201.686700166266
146.8822442936847,201.68667086656697
146.43834428117248,201.68664804793843
145.98834711544686,201.6866040638807
145.53458015956562,201.68652441904126
145.04514779546355,201.68616747563476
144.55431303693504,201.6855970816953
144.06313102698542,201.68474081897614
143.57296636499393,201.68353329499683
143.08583808750967,201.68193358563323
142.6047355595445,201.67994271516366
142.13386889013995,201.67761515177375
141.67877591697382,201.67505882348948
141.24618545077158,201.6724213486348
140.84355871824573,201.66986502035053
140.41096825204352,201.66722754549585
140.00834151951761,201.66467121721158
139.5846039288901,201.6583442439442
139.18197719636422,201.65578791565994
138.749386730162,201.65315044080526
138.34675999763607,201.650594112521
137.92302240700846,201.64426713925363
137.52039567448261,201.64171081096936
137.08780520828046,201.63907333611468
136.68517847575444,201.6365170078304
136.22991654066712,201.62998919487237
135.82728980814136,201.6274328665881
135.3720278730539,201.62090505363005
134.96940114052796,201.61834872534578
134.51413920544067,201.61182091238774
134.04280498758914,201.59664329253107
133.56077209969519,201.56349232293385
133.07206815873798,201.4954709499084
132.57951189801494,201.36435632171217
132.08500429977263,201.12693840141588
131.58988670370806,201.10076034875556
131.0953161019673,201.1001899548161
130.60264151628715,201.09933369209693
130.1137784824789,201.09812616811763
129.63156540481793,201.09652645875403
129.16005193284553,201.09453558828446
128.70463258557217,201.09220802489455
128.27192279514304,201.08965169661028
127.86930180389678,201.0870142217556
127.50412509747714,201.08445789347132
127.1015041062307,201.08182041861664
126.73632739981093,201.07926409033237
126.3521136056553,201.072937117065
125.98693689923559,201.07038078878074
125.5843159079891,201.06774331392606
125.21913920156952,201.0651869856418
124.83492540741378,201.05886001237442
124.469748700994,201.05630368409015
124.06712770974764,201.05366620923547
123.70195100332798,201.0511098809512
123.27832549151078,201.04458206799316
122.91314878509104,201.0420257397089
122.48952327327396,201.03549792675085
122.12434656685424,201.03294159846658
121.7007210550372,201.02641378550854
121.26232753712033,201.01123616565187
120.81429958546607,200.97808519605465
120.36055206275789,200.9100638230292
119.90389465178335,200.77894919483296
119.44627754874205,200.54153127453668
118.98909175566425,200.13766978762703
118.53348569651449,199.4923009691351
118.08069360405057,198.5234876260027
117.59801188620551,197.1992767906939
117.12263208354676,195.44498245873316
116.65835882193397,193.26172788766797
116.24264509122779,190.6282201818625
115.84806141798241,187.7358778016902
115.4812489487989,184.75172261871717
115.1226414077705,181.94836825836975
114.75582893858683,178.9642130753967
114.39722139755845,176.1608587150493
114.03040892837504,173.17670353207626
113.67180138734653,170.37334917172885
113.30498891816326,167.3891939887558
112.94638137713474,164.5858396284084
112.5795689079512,161.60168444543535
112.2209613669227,158.79833008508794
111.85414889773921,155.8141749021149
111.49554135671093,153.0108205417675
111.12872888752739,150.02666535879445
110.77012134649884,147.22331099844703
110.40330887731544,144.239155815474
110.04666113815914,141.43580145512658
109.67984866897571,138.45164627215354
109.32124112794726,135.64829191180613
108.95442865876389,133.52899815278704
108.59778091960763,133.5279970802473
108.23096845042406,133.5276511188349
107.87236090939572,133.5275456065655
107.49368921234775,133.52745535713888
107.10061091247942,133.52738283968733
106.6568286571512,133.52721941908757
106.20658003008263,133.52710353652995
105.75272612687164,133.5270263421046
105.29718812466392,133.52697803506757
104.84126196082882,133.52694963682552
104.38597706103718,133.52693395382676
103.97378493545348,133.52693122853023
103.56468636782013,133.52692990032676
