avg,max
156.28731071739404,201.6869289262496
155.83449903989552,201.686490966159
155.3819864655434,201.6862811299553
154.93085197060648,201.68616524739767
154.52429394429248,201.68614242876913
154.081587859408,201.6861131290701
153.6479642763786,201.68609971469039
153.2283676860737,201.68609394523756
152.82895362767349,201.6860916141679
152.45666204170774,201.68609072939367
152.05724798330758,201.68608839832402
151.68495639734203,201.68608751354978
151.2855423389416,201.68608518248013
150.91325075297613,201.6860842977059
150.51383669457576,201.68608196663624
150.14154510861025,201.686081081862
149.7415249911916,201.6860788920247
149.36923340522614,201.68607800725047
148.9400712696629,201.68607223779765
148.5677796836973,201.6860713530234
148.13861754813405,201.68606558357058
147.76632596216868,201.68606469879634
147.33716382660543,201.68605892934352
146.88547482195628,201.6860455149638
146.41772416295822,201.68601621526477
145.93920671885743,201.68595609618586
145.45395286013928,201.68584021362824
144.96486649630154,201.68563037742453
144.47398819192128,201.68527343401803
143.98280299912793,201.68470304007857
143.49255868437896,201.6838467773594
143.00459739988693,201.6826392533801
142.52071368165272,201.6810395440165
142.0762911450817,201.68028389481904
141.60958880900864,201.67795633142913
141.15850804370817,201.67540000314486
140.72947320919144,201.67276252829018
140.3297685340037,201.6702062000059
139.90073369948664,201.66756872515123
139.5010290242993,201.66501239686696
139.08049630799982,201.6586854235996
138.6807916328124,201.65612909531532
138.25175679829542,201.65349162046064
137.85205212310788,201.65093529217637
137.4315194068084,201.644608318909
137.0318147316208,201.64205199062474
136.60277989710394,201.63941451577006
136.20307522191638,201.63685818748579
135.7517097188344,201.63033037452774
135.3520050436468,201.62777404624347
134.9006395405651,201.62124623328543
134.4333126194679,201.60606861342876
133.95514609964542,201.57291764383154
133.46993991722928,201.50489627080609
132.98034839215882,201.37378164260986
132.4881927661634,201.13636372231358
131.99481887113924,200.73250223540393
131.5014537249266,200.13146308588267
131.00955368505717,200.1306068231635
130.52115086517733,200.1293992991842
130.03918856992695,200.1277995898206
129.56779860533624,200.12580871935103
129.11243262938694,200.12348115596112
128.6797416219358,200.12092482767684
128.2771245800286,200.11828735282216
127.91194668606597,200.1157310245379
127.50932964415877,200.1130935496832
127.14415175019622,200.11053722139894
126.75992855465708,200.10421024813158
126.39475066069441,200.1016539198473
125.99213361878724,200.09901644499263
125.62695572482464,200.09646011670836
125.24273252928558,200.090133143441
124.87755463532282,200.08757681515672
124.47493759341569,200.08493934030204
124.10975969945308,200.08238301201777
123.68612565806069,200.07585519905973
123.32094776409807,200.07329887077546
122.89731372270568,200.06677105781742
122.53213582874312,200.06421472953315
122.1574481305733,200.0632136569934
121.79227023661079,200.06065732870914
121.36863619521831,200.0541295157511
120.93020979566963,200.03895189589443
120.48210834919094,200.0058009262972
120.02822680209107,199.93777955327175
119.57135305449036,199.80666492507552
119.11341606643593,199.56924700477924
118.65578811630493,199.1653855178696
118.19960153736682,198.52001669937766
117.74607445861626,197.55120335624525
117.26253167618229,196.22699252093645
116.78627580913664,194.47269818897573
116.32112914276249,192.28944361791054
115.90376744695281,189.8117901839445
115.50722196414297,187.17828247813904
115.1381398616383,184.28594009796674
114.80321384795191,181.3017849149937
114.43413174544722,178.4094425348214
114.09920573176107,175.42528735184837
113.73012362925635,172.53294497167607
113.39519761557004,169.54878978870303
113.02611551306535,166.65644740853074
112.69118949937909,163.6722922255577
112.32210739687419,160.7799498453854
111.98718138318819,157.79579466241236
111.68327381434267,154.90345228224007
111.3483478006564,151.91929709926703
110.9792656981518,149.02695471909473
110.64433968446563,146.0427995361217
110.34043211562003,143.1504571559494
110.00550610193389,140.16630197297636
109.63642399942906,138.18820394575278
109.301497985743,138.18820390305774
108.96676102474511,138.18820386294948
108.63183501105885,138.18820382025444
108.2721220076358,138.18820370051327
107.85488848912284,138.18820281573903
107.39038753972463,138.1881970462862
106.88976516193283,138.18816384537757
106.3823422664187,138.18809132792603
105.89747457054409,138.18803120884712
105.41083866798805,138.1879153262895
104.95802699048981,138.18783568145005
104.54773965785547,138.18778737441303
104.13857956970618,138.18771017998768
103.73202154339221,138.18759429743005
103.33033897758463,138.1874308768303
102.93686128571956,138.18721437971047
102.55610254980199,138.1869449446916
102.19366669091522,138.18662994324097
101.85585963591457,138.18628398182858
101.54901033663099,138.18592703842208
101.21081548444558,138.18492596588234
100.90396618516228,138.18456902247584
100.5657713329767,138.1835679499361
100.25892203369308,138.1832110065296
100.02084007718061,138.18309512397198
99.71399077789704,138.18273818056548
99.3757959257115,138.18173710802574
99.06894662642806,138.18138016461924
98.83086466991554,138.18126428206162
98.52401537063209,138.18090733865512
98.28593341411957,138.1807914560975
97.97908411483627,138.180434512691
97.64088926265067,138.17943344015126
97.27749841159992,138.17679596529658
96.89506441469709,138.17026815233854
96.49910106253162,138.15509053248186
96.05320970889622,138.12295951099313
95.56795585017828,138.0629308599886
95.05372972217532,137.963960346226
94.5195906916013,137.81995909840109
94.0030075602282,137.5151084543635
93.51276324547925,136.9455724710197
93.05830025855528,136.00656638085164
92.64905658305833,134.76780752097036
92.24548144449918,133.40156172150162
91.85080057284328,131.59158010968812
91.46938505482106,129.3390215990993
91.10668303817985,128.09219883673975
90.76885522847208,128.09208295418213
90.46211232001563,128.09196339311725
90.12415608039932,128.09160644971075
89.81741317194296,128.09148688864587
89.47945693232657,128.09112994523937
89.17271402387016,128.0910103841745
88.83475778425387,128.090653440768
88.52801487579734,128.09053387970312
88.19005863618106,128.09017693629661
87.8270444847484,128.08917586375688
87.44509205176725,128.0865383889022
87.04963432260462,128.08001057594416
86.6450574778024,128.06483295608749
