avg,max
156.62488473524482,201.6813036319692
156.0819993334168,201.67975314048851
155.55907153452918,201.67938486648202
155.06581740078383,201.67930767205667
154.61356103526026,201.6792933925238
154.21387520675228,201.67929106145414
153.85193150610675,201.6792901766799
153.4522456775987,201.67928784561025
153.07979207667927,201.679286960836
152.68010624817109,201.67928462976636
152.3181625475259,201.67928374499212
151.9184767190178,201.67928141392247
151.54602311809836,201.67928052914823
151.1463372895903,201.67927819807858
150.7843935889447,201.67927731330434
150.38470776043687,201.6792749822347
150.01225415951743,201.67927409746045
149.6125683310095,201.6792717663908
149.25062463036397,201.67927088161656
148.8509388018559,201.6792685505469
148.42072568752647,201.67926278109408
148.02103985901852,201.67926045002443
147.62025962969446,201.67925826018714
147.22057380118636,201.6792559291175
146.84031643857588,201.6792537392802
146.4060002903297,201.6792403249005
145.92800857929242,201.67916780744895
145.44364892891795,201.6790190112996
144.95559088035213,201.67873219921495
144.50080633194304,201.67852236301124
144.04547716038542,201.67816541960474
143.59076469798774,201.67759502566528
143.1380848205749,201.67673876294612
142.68939893242646,201.6755312389668
142.24747977740682,201.6739315296032
141.7828816030534,201.6690040778681
141.33501747090625,201.66324330315197
140.91031779052932,201.6569163298846
140.5438854250813,201.65427885502993
140.2119643268147,201.65172252674566
139.84553196136682,201.64908505189098
139.51361086310015,201.6465287236067
139.14717849765248,201.64389124875203
138.81525739938567,201.64133492046776
138.44882503393802,201.63869744561308
138.11690393567125,201.6361411173288
137.75047157022343,201.63350364247412
137.41855047195682,201.63094731418985
137.05211810650894,201.62830983933517
136.7201970082423,201.6257535110509
136.3537646427945,201.62311603619622
136.0218435445278,201.62055970791195
135.62740386108374,201.6140318949539
135.2954827628172,201.61147556666964
134.99472150897668,201.610505293894
134.66280041071016,201.60794896560972
134.26836072726587,201.60142115265168
133.9364396289993,201.5988648243674
133.63567837515882,201.59789455159176
133.30375727689201,201.5953382233075
132.909317593448,201.58881041034945
132.46143629810445,201.5740997567641
131.99674904806272,201.54196873527536
131.52048279354466,201.47604015988438
131.07106989351885,201.4722539371401
130.6170949064944,201.4720441009364
130.1603987688424,201.47168715752989
129.7023834571118,201.47111676359043
129.24433061743827,201.47026050087126
128.78771284166154,201.46905297689196
128.3345035339283,201.46745326752836
127.88747867264222,201.4654623970588
127.45046998801801,201.46313483366887
127.02849094733854,201.4605785053846
126.62763791019984,201.45794103052992
126.2546906596372,201.45538470224565
125.85383762249842,201.45274722739097
125.48089037193567,201.4501908991067
125.08067999485561,201.44386392583934
124.70773274429301,201.44130759755507
124.30687970715418,201.4386701227004
123.93393245659168,201.43611379441612
123.53372207951138,201.42978682114875
123.16077482894872,201.42723049286448
122.75992179181007,201.4245930180098
122.38697454124737,201.42203668972553
121.98676416416718,201.41570971645817
121.61381691360458,201.4131533881739
121.18362874077916,201.40662557521586
120.8106814902164,201.40406924693158
120.4466586888336,201.40306817439185
120.04580565169496,201.40043069953717
119.64559527461466,201.3941037262698
119.19353579120877,201.37892610641313
118.72621264551402,201.34577513681592
118.2234600522163,201.27984656142493
117.69551711263829,201.16413830815821
117.16352639544797,200.95461772887867
116.62926759492282,200.59821121760768
116.11278248916398,199.97269831023056
115.62228764160878,199.00388496709814
115.1328761149335,197.6376391676294
114.64645674253417,195.8276575558159
114.1659491122109,193.5750990452271
113.69553566338655,191.12156516339303
113.24075936469548,188.48805745758756
112.80837311394521,185.59571507741526
112.40586843499509,182.61155989444222
111.97348218424497,179.71921751426993
111.57097750529472,176.7350623312969
111.13859125454461,173.8427199511246
110.73608657559454,170.85856476815155
110.30370032484434,167.96622238797926
109.90119564589425,164.98206720500622
109.47755489643644,162.08972482483392
109.07505021748639,159.10556964186088
108.64266396673635,156.2132272616886
108.2401592877861,153.22907207871555
107.81651853832857,150.33672969854325
107.4140138593783,147.3525745155702
106.98162760862822,144.46023213539792
106.57912292967798,141.50778055386704
106.15548218022042,139.0173069017909
105.68424097545349,136.95310573903177
105.20223617534215,135.58685993956303
104.71350543664181,134.61804659643062
104.22089068438986,133.97267777793869
103.72632934321591,133.56881629102904
103.26556127064673,133.33870295221763
102.80540548352114,133.21162229704385
102.3471747630591,133.14569372165286
101.89271781290674,133.11356270016412
101.48621743408385,133.100168497652
101.08900151998114,133.09440772293587
100.70564600285049,133.09208015954596
100.34172929347824,133.09119671613036
100.00343949874251,133.09088171467974
99.69691007658581,133.09077620241032
99.45928000589814,133.09074780416827
99.15275058374141,133.09064229189886
98.91512051305389,133.0906138936568
98.60859109089711,133.0905083813874
98.27120275036127,133.09039249882977
97.96467332820451,133.09028698656036
97.72704325751693,133.0902585883183
97.42051383536028,133.0901530760489
97.08312549482434,133.09003719349127
96.76506161239683,133.08999957193302
96.38480424978655,133.0898836893754
96.03958523493165,133.08985048846677
95.64651155341758,133.08974497619735
95.20277668514288,133.08947554117847
94.7184170347683,133.08886835999053
94.23035898620255,133.08841003558427
93.77557443779357,133.08829415302665
93.36358737843946,133.088268296133
92.95212913346587,133.08825211530242
92.54248966618313,133.08824260308285
92.13645154850211,133.08823734993626
91.78521886830876,133.08823649238366
91.38528901077746,133.08823376708713
90.95393576672201,133.08822980180406
90.50607163457522,133.08822471027983
90.05819033923166,133.088218940827
89.6637506557877,133.08821805605277
89.33182955752109,133.0882179363116
89.06726820547489,133.08821792201056
88.83448589553069,133.08821791751055
88.56998335383142,133.08821790488992
88.33720104388718,133.0882179003899
88.07269850218788,133.08821788776928
87.83991619224366,133.08821788326927
87.57541365054439,133.08821787064863
87.34263134060026,133.08821786614863
87.07812879890086,133.088217853528
86.84534648895665,133.08821784902798
86.54458523511612,133.08821780891972
86.31339357230843,133.0882178044197
86.01873162038862,133.08821776431145
85.7935814110968,133.08821775981144
85.50370455030007,133.08821771970318
85.30560724863871,133.08821771520317
85.0569392187304,133.0882176750949
84.8843874718151,133.0882176705949
84.64712065088813,133.08821763048664
84.48007532245433,133.08821762598663
84.25194829296022,133.08821758587837
84.08965420007381,133.08821758137836
83.86236868444021,133.0882175412701
83.70007459155373,133.0882175367701
83.47410004736699,133.08821749666183
83.31588148568942,133.08821749216182
83.09393503834599,133.08821745205356
82.93595183484142,133.08821744755355
82.71400538749792,133.08821740744528
82.55788432078235,133.08821740294528
82.34225920259674,133.088217362837
82.06094866394115,133.08821704736104
81.71044854917746,133.08821485752375
81.2965748947842,133.08820144314404
80.83123108210094,133.0881289256925
80.32638487848035,133.0877829642801
79.79282797540604,133.08632641232936
79.24178729697142,133.0809146653091
78.68183307086287,133.06317022996572
78.11805374859183,133.01182500382444
77.55462993728372,132.8807103756282
76.99527841148542,132.5852389998755
76.44444944151576,132.05887861444492
75.9083372264233,131.23020864836354
75.39550323896296,129.8639628488948
74.91680641216446,127.8760869404096
74.48442027030492,126.27107993510504
74.10990089892881,126.27073397369264
73.80169230369661,126.27061441262776
73.46198982008804,126.27025746922128
73.1537812248559,126.2701379081564
72.81407874124722,126.26978096474991
72.50587014601514,126.26966140368503
72.16616766240641,126.26930446027855
71.80125301371757,126.2683033877388
71.41745342713062,126.2656659128841
71.02047384936131,126.25913809992608
70.61499859098068,126.24396048006939
70.20456315260313,126.21080951047216
69.7916352469727,126.1427881374467
69.37782616200123,126.01167350925047
68.96417056059722,125.77425558895419
68.55144307091554,125.37039410204453
68.1405023153352,124.7250252835526
67.73265492468762,123.75621194042019
67.33001263606285,122.38996614095146
66.93578388593816,120.57998452913795
66.5544134515942,118.84131128438378
66.19147841370541,116.95551223612581
65.8532809277682,114.96763632764062
65.51479651034134,112.81442892906051
65.19458330630503,110.6311743579953
64.85805943314281,108.10380982118214
64.51056874469796,105.55132662946592
64.10825325359434,103.31135385480923
63.702945371215925,102.68584094743211
63.300629880112346,101.74683485726405
62.8953219977339,101.12132194988693
62.49300650663025,100.18231585971887
62.08769862425193,99.55680295234176
61.68324527413564,99.16536697710387
61.2779373917573,98.53985406972676
60.8756219006536,98.12155173203212
60.52813121220888,98.12152891340357
60.191607339046506,98.12151168899908
59.871394135010284,98.12149947506737
59.573205604629344,98.1214913388348
59.30261836632351,98.12148624731056
59.06438409199548,98.12148325415787
58.793977507733466,98.12147374193829
58.55574323340538,98.1214707487856
58.28533664914335,98.12146123656602
58.047102374815346,98.12145824341333
57.77669579055338,98.12144873119375
57.538461516225276,98.12144573804106
57.26871381813522,98.12143622582148
57.043048446540325,98.12143323266879
56.79638670631963,98.12142372044922
56.602712404054714,98.12142072729652
56.38523476550187,98.12141121507695
56.20379265038845,98.12140822192426
55.991857458914055,98.12139870970468
55.81221792704634,98.12139571655199
55.60186432952018,98.12138620433241
55.42494128533296,98.12138321117972
55.217368795305404,98.12137369896014
55.04163720427504,98.12137070580745
54.834702099461595,98.12136119358787
54.659847830443034,98.12135820043518
54.454701308658464,98.1213486882156
54.280161170785,98.12134569506291
54.07501464900045,98.12133618284334
53.900474511126994,98.12133318969065
53.695327989342395,98.12132367747107
53.52124822235319,98.12132068431838
53.28120602139851,98.12130450348779
53.11560797751307,98.1213015103351
52.91657969249956,98.12128532950452
52.790434825014216,98.12128233635183
52.60374754993896,98.12126615552124
52.36969250544062,98.12118896109588
52.06888077981684,98.12086396042585
51.70007095456752,98.11965643644655
51.271874508512596,98.11569711774663
50.799707102171524,98.10424044921487
50.29324591596983,98.07498482122764
49.761125440437176,98.00905624583666
49.23378879501178,97.89334799256996
48.71386565537935,97.71413554410844
48.20638393150268,97.4691811700206
47.715716177942305,97.17370979426786
47.249182978457476,96.85918215201023
46.81652438901445,96.5637107762575
46.42979413866715,96.31875640216965
46.09934345169954,96.16138148585438
45.78257729775351,96.04567323258767
45.48610134961097,95.91859257741388
45.1792484645217,95.6811746571176
44.94122881789386,95.5540940019438
44.67099594304849,95.32398066313237
44.433318668934085,95.19690000795858
44.163085794088715,94.96678666914715
43.92540851997423,94.83970601397336
43.65517564512899,94.60959267516193
43.42070383033201,94.48251201998814
43.170963034874305,94.25239868117671
42.90393724863797,93.86668795679213
42.61731852357481,93.47525198155425
42.30959624914045,92.84973907417714
41.986387670136004,91.91073298400907
41.65004648547458,90.58652214870027
41.2552644342859,88.80290636123638
40.8522172889876,86.99292474942287
40.44586951325602,84.74036623883407
40.03528893054025,82.1068585330286
39.623609146395026,79.21451615285629
39.21235549002723,76.63202397828033
38.80274848338635,76.00651107090322
38.39300070245098,75.61507509566533
37.98602800227819,74.98956218828822
37.58762988065428,74.59812621305034
37.196977086990564,73.97261330567322
36.814388994086606,73.58117733043534
36.389675790540615,73.37165675115578
35.92402755214173,73.19244430269427
35.427444425788146,73.04844305486937
