avg,max
156.56634770545668,201.68703600844327
156.15107576956242,201.68699202438555
155.6973894741509,201.68693190530664
155.25041895720454,201.6869026056076
154.81398973622163,201.6868891912279
154.39311266070322,201.68688342177506
153.9938558183571,201.6868810907054
153.6229219550659,201.68688020593117
153.22366511271974,201.68687787486152
152.85273124942842,201.68687699008728
152.45347440708244,201.68687465901763
152.02521566168002,201.6868688895648
151.6259588193338,201.68686655849515
151.2550249560426,201.68686567372092
150.8557681136962,201.68686334265126
150.42750936829404,201.68685757319844
150.05657550500285,201.6868566884242
149.62831675960047,201.68685091897137
149.25738289630928,201.68685003419714
148.82912415090715,201.6868442647443
148.4581902876159,201.68684337997007
148.02993154221372,201.68683761051724
147.65899767892247,201.686836725743
147.2962270353741,201.68683584096877
146.92529317208297,201.68683495619453
146.49703442668067,201.6868291867417
146.02254742944777,201.68679598583307
145.5321518213779,201.68672346838153
145.03149436995253,201.68657467223218
144.5247697173004,201.68628786014753
144.0417509853473,201.68607802394382
143.55747321975497,201.68572108053732
143.04622104008072,201.68430934197892
142.53588990432155,201.68219007139564
142.0539465303518,201.68098254741633
141.57529722201875,201.67938283805273
141.13566382833235,201.67862718885527
140.67232387664475,201.67629962546536
140.22372154451432,201.6737432971811
139.79641193981863,201.6711058223264
139.39784024112367,201.66854949404214
138.97053063642795,201.66591201918746
138.57195893773306,201.6633556909032
138.1523923293878,201.65702871763582
137.75382063069299,201.65447238935155
137.3265110259972,201.65183491449687
136.9279393273022,201.6492785862126
136.50837271895713,201.64295161294524
136.10980102026232,201.64039528466097
135.68249141556655,201.6377578098063
135.28391971687154,201.63520148152202
134.83402294691777,201.62867366856398
134.43545124822285,201.6261173402797
133.985554478269,201.61958952732166
133.58698277957416,201.6170331990374
133.13708600962033,201.61050538607935
132.6709310553,201.59532776622268
132.1936400066348,201.56217679662547
131.70904480361412,201.4941554236
131.21985006058324,201.36304079540378
130.72793210426607,201.1256228751075
130.23468640881404,201.10567199929372
129.74137856327596,201.10510160535426
129.24949101353937,201.1042453426351
128.76107096739264,201.1030378186558
128.27906877371524,201.1014381092922
127.80761852631058,201.09944723882262
127.35217238399439,201.0971196754327
126.91938232509355,201.09456334714844
126.51665024715473,201.09192587229376
126.15134657284608,201.0893695440095
125.74861449490732,201.0867320691548
125.38331082059864,201.08417574087053
124.99884519662716,201.07784876760317
124.63354152231857,201.0752924393189
124.23080944437989,201.07265496446422
123.86550577007101,201.07009863617995
123.48104014609984,201.0637716629126
123.11573647179108,201.06121533462832
122.71300439385236,201.05857785977364
122.3477007195436,201.05602153148936
121.92384456600007,201.04949371853132
121.55854089169125,201.04693739024705
121.1346847381475,201.040409577289
120.76938106383882,201.03785324900474
120.3946374015307,201.036852176465
120.02933372722183,201.03429584818073
119.60547757367827,201.0277680352227
119.16664834124846,201.01259041536602
118.71786067483502,200.9794394457688
118.26288133925547,200.91141807274334
117.80435881937238,200.78030344454712
117.34409821612614,200.54288552425083
116.88340014484167,200.1390240373412
116.42341582379129,199.49365521884926
115.96550055481312,198.52484187571685
115.51155909310096,197.1585960762481
115.06436436586725,195.3486144644346
114.62780197904074,193.0960559538458
114.20696278829828,190.46254824804032
113.80799574640378,187.57020586786803
113.43766176701531,184.58605068489499
113.07650782705622,181.78269632454757
112.70617384766786,178.79854114157453
112.34501990770849,175.99518678122712
111.97468592832034,173.01103159825408
111.61353198836086,170.20767723790667
111.24319800897267,167.22352205493362
110.88204406901329,164.4201676945862
110.5117100896252,161.43601251161317
110.1505561496658,158.63265815126576
109.78022217027767,155.64850296829272
109.4190682303184,152.8451486079453
109.04873425093018,149.86099342497226
108.68758031097082,147.05763906462485
108.31724633158255,144.0734838816518
107.95609239162319,141.2701295213044
107.58575841223497,138.28597433833136
107.22460368048488,135.48261997798394
106.85426970109654,133.53889255706162
106.49311576113732,133.5388922212392
106.12278178174898,133.53889190576322
105.76162704999882,133.53889164422446
105.39129307061064,133.5388913287485
105.03013913065132,133.53889099292607
104.64900526412802,133.53889010815183
104.21245100273458,133.538884338699
103.7315261793758,133.53885113779037
103.27762926280859,133.53882183809134
102.81980604393905,133.53876171901243
102.35999921954445,133.5386458364548
101.89962171887042,133.5384360002511
101.4399043831335,133.5380790568446
101.0246324472389,133.53786255972477
100.61287920518512,133.53753755905473
100.20712093745676,133.53707923464847
99.81082001971922,133.53647205346053
99.4285242182926,133.53571640426307
99.06575357474394,133.53483296084747
98.72861706226807,133.53386268807182
98.42316382016429,133.53286161553208
98.1862224265989,133.5325156541197
97.88076918449524,133.53151458157996
97.64382779092988,133.53116862016756
97.33837454882618,133.53016754762783
97.10143315526074,133.52982158621543
96.79597991315711,133.5288205136757
96.5590385195916,133.5284745522633
96.25358527748803,133.52747347972357
96.01664388392253,133.52712751831118
95.71119064181883,133.52612644577144
95.47424924825339,133.52578048435905
95.16879600614973,133.5247794118193
94.83281125704683,133.52214193696463
94.51623402289405,133.51581496369727
94.18399258150778,133.5011043101119
93.80591102105112,133.49322458440747
93.47366957966487,133.4868976111401
93.09558801920811,133.48036979818207
92.76369110300723,133.4740428249147
92.39616095687296,133.46751501195666
92.08736030334191,133.4611880386893
91.73768050864408,133.45466022573126
91.44359290494975,133.4483332524639
91.11007497867804,133.44180543950586
90.83234223242775,133.4354784662385
90.51121027590717,133.42895065328045
90.23907200107047,133.4226236800131
89.9401167813588,133.4199862051584
89.67430554000956,133.41365923189105
89.38160840278098,133.41102175703637
89.11936570719806,133.404694783769
88.82899815711043,133.40205730891432
88.56675546152746,133.39573033564696
88.27638791143977,133.39309286079228
87.92139474134662,133.38676588752492
87.51023550438384,133.37337168501278
87.04992013045063,133.34834802031648
86.55508109499037,133.3070909720608
86.0321285382056,133.24706232105626
85.48990365169254,133.169984007437
84.93622466219772,133.0826428355943
84.37703849792211,132.9953016637516
