avg,max
156.25356230817474,201.68705627045276
155.85652867607547,201.68704514954138
155.43417354463298,201.68703173516167
155.03290342793966,201.68702596570884
154.65958336963945,201.6870236346392
154.25896998533622,201.68701786518636
153.8856499270361,201.6870155341167
153.48503654273293,201.68700976466388
153.11171648443255,201.68700743359423
152.71110310012944,201.6870016641414
152.33778304182906,201.68699933307175
151.99923633113386,201.68699844829752
151.62591627283334,201.68699611722786
151.22530288853045,201.68699034777504
150.85198283022999,201.68698801670539
150.51343611953467,201.68698713193115
150.14011606123458,201.6869848008615
149.7395026769315,201.68697903140867
149.36618261863103,201.68697670033902
149.02763590793572,201.68697581556478
148.62702252363277,201.68697004611195
148.2061287628656,201.68695663173224
147.7711905658913,201.6869273320332
147.32720269734202,201.6868672129543
146.84380814018837,201.68658040086964
146.3570528325626,201.6860610512777
145.8424286283345,201.68400698379554
145.3530313696703,201.68259524523714
144.86362563378302,201.68047597465386
144.40965886667198,201.67926845067456
143.9583320707091,201.67766874131095
143.51228867526973,201.67567787084138
143.07539304269875,201.67335030745147
142.6528148124946,201.6707939791672
142.2508748243155,201.66815650431252
141.87659138578172,201.66560017602825
141.47465139760243,201.66296270117357
141.1003679590684,201.6604063728893
140.69842797088936,201.65776889803462
140.32414453235515,201.65521256975035
139.9218570021547,201.64888559648298
139.54757356362074,201.6463292681987
139.1456335754416,201.64369179334403
138.77135013690744,201.64113546505976
138.36906260670702,201.6348084917924
137.99477916817312,201.63225216350813
137.59283917999397,201.62961468865345
137.2185557414602,201.62705836036918
136.8162682112594,201.6207313871018
136.36149094064118,201.60555376724514
135.89060729625461,201.57240279764792
135.4090489721003,201.5176953307536
134.92092985809117,201.517579448196
134.42917991049976,201.51736961199228
133.93583177667628,201.51701266858578
133.44237153456993,201.51644227464632
132.9501010217931,201.51558601192716
132.4604937378475,201.51437848794785
131.9755424797163,201.51277877858425
131.49808776547397,201.51078790811468
131.03208567608817,201.50846034472477
130.58273702817817,201.5059040164405
130.15638018315482,201.50326654158582
129.76007073595503,201.50071021330155
129.33371389093136,201.49807273844687
128.9374044437316,201.4955164101626
128.52157001901287,201.48918943689523
128.12526057181304,201.48663310861096
127.6989037267896,201.48399563375628
127.30259427958964,201.481439305472
