hlp_sum,mlp_sum,llp_sum
9237.993064953207,37946.78001068737,9335.221333068484
8991.149315176312,37926.57457531319,9415.746512631418
8596.577665170238,37964.16589739623,9598.424429114964
8200.048486036168,37907.43211357132,9876.761362211704
7815.103600540811,37959.408561238226,10051.127899923651
7275.655421699415,38153.803431382636,10221.25517875842
6746.9259066538225,38259.245353018014,10485.940872052155
6214.203884526092,38657.680023951616,10445.302193384034
5994.332038785305,38460.93344903208,10703.318713927882
5619.970832060847,38606.28281887707,10757.404520945107
4659.199295185498,39455.952810484676,10660.166683035224
3552.6252740525892,40436.02051196245,10612.051823472219
3063.294797167898,40814.24944357939,10564.907875134702
1979.7766186450285,41771.26130244705,10516.79301557171
1064.0052922245202,42575.931083599906,10469.6490672342
452.12128956412295,43061.308766605114,10421.534207671195
0.0,43373.349364896385,10373.727406256516
0.0,43221.92068996107,10277.284296361984
0.0,43061.52882625466,10232.584543870316
0.0,42871.81145610238,10191.029918684124
0.0,42662.915085825414,10151.789409417364
0.0,42373.211696997576,10210.220802906775
0.0,42078.0899605738,10270.466553972203
0.0,41889.287593847046,10128.257196508548
0.0,41581.829805292255,10188.72855166984
0.0,41293.096433539795,10246.96898464646
0.0,41133.87540731709,10103.547332671009
0.0,40747.419749732595,10117.376605179774
0.0,40557.691320613,10033.839145899414
0.0,40263.37947601997,10005.080276302775
0.0,39869.84124825723,10125.264137997388
0.0,39553.7388765376,10147.053448508466
0.0,38938.222038563785,10468.821200868068
0.0,37908.63825608321,11140.726135967243
0.0,37105.570311104515,11506.269944042544
0.0,36029.42223943148,12318.198452740007
0.0,35280.94434596671,12829.033125507438
0.0,34538.720892106954,13337.191381412842
0.0,33704.19677730849,13996.067270423577
0.0,33479.00368294031,13956.530429171402
0.0,32965.750542170084,14271.36676824044
0.0,32682.196832940648,14293.236277886026
0.0,32071.920132066953,14423.735509179158
0.0,31394.33143359087,15012.601113874085
0.0,30600.91411239244,15683.836997031267
0.0,28813.37592702015,17331.96498589488
0.0,27372.263444917673,18650.89602995609
0.0,27259.8322597732,18674.604121319422
0.0,26841.681823692998,18970.57311935839
0.0,26833.23011773484,18890.301731535383
0.0,26618.92545678093,18982.424954448037
0.0,26197.910272810863,19264.029941909423
0.0,25772.311873327435,19535.224343158443
0.0,25539.085404141802,19601.696861580545
0.0,25194.714809482706,19769.626972498027
0.0,24745.79104714864,20034.78870743117
0.0,24382.950865539206,20208.418464074683
0.0,23602.75715293556,20770.195944263083
0.0,23202.0471496058,20878.269062026666
0.0,22185.8677048205,21633.513915255244
0.0,21664.978441042284,21908.943215427305
0.0,20844.81834266268,22503.633721257404
0.0,20529.781477054526,22568.04842510819
0.0,19809.144218937014,23090.354011896176
0.0,19385.01947954162,23268.83777091396
0.0,18760.242648883705,23655.48290093473
0.0,18340.58321839886,23797.6741919388
0.0,17627.956925296017,24198.394210372357
0.0,17226.34193813227,24165.470984122894
0.0,16718.065339106328,24531.277900092453
0.0,15731.04641697271,25392.896294563223
0.0,14448.179839122442,26533.293189357133
0.0,12799.210630666124,28056.861870150573
0.0,11679.3381106916,29034.264707068738
0.0,11172.38843396974,29415.813856127774
0.0,10764.899098427288,29680.833508613872
0.0,10562.127382213988,29758.204697164325
0.0,10560.938739185283,29668.687346523195
0.0,9959.61481796647,30144.61074007917
0.0,9759.296749374369,30202.45771058353
0.0,9759.278146933739,30077.07578536132
0.0,9759.273635983545,29986.3743026417
0.0,9759.255033542926,29860.992377419483
0.0,9759.213798605906,29718.56392930016
0.0,9759.127343656004,29561.58477256189
0.0,9758.955698575812,29392.97239623086
0.0,9758.6325735281,29215.688004294258
0.0,9658.059215839963,29132.44427622114
0.0,9457.265338021454,29145.38082500887
0.0,9455.329404902403,28931.3223799761
0.0,9450.746612519586,28696.767381282687
0.0,9341.10730841694,28550.107507949608
0.0,9025.42911632796,28598.72707969669
0.0,8700.00507833504,28652.68150864962
0.0,8165.365400106583,28917.325476578135
0.0,7526.527957106547,29292.711080401175
0.0,6976.38813308527,29540.09123756419
0.0,6325.06758102467,29954.425048548528
0.0,6077.706264923554,29934.23857875063
0.0,5833.168178451042,29982.907379811062
0.0,5386.622665010461,30255.375102075846
0.0,4939.544155649017,30502.723307897257
0.0,4483.232580965501,30782.746390718046
0.0,4123.882792831019,30867.04873324165
0.0,3367.5096487349624,31400.82593439799
0.0,2814.463675052758,31734.720251843304
0.0,2367.172383432056,31990.582065708928
0.0,2022.68008537656,32153.21457081174
0.0,1880.0127169039827,31879.539203507615
0.0,1146.7499231884171,32501.082430263818
0.0,921.8194943416768,32644.859563580387
0.0,505.9228582699796,32949.03663269269
0.0,100.04355559722264,33273.7626398353
0.0,100.04351913315804,33162.04310933999
0.0,100.04350801224666,33080.88982493075
0.0,100.04347154818207,32969.170294435404
0.0,100.04346042727069,32888.01701002619
0.0,100.0434239632061,32776.29747953088
0.0,100.04341284229471,32695.144195121604
0.0,100.04337637823012,32583.424664626305
0.0,100.04336525731874,32502.27138021705
0.0,100.04332879325415,32390.5518497217
0.0,100.04331767234277,32261.05146470224
0.0,100.04328120827817,32152.13528856724
0.0,100.04327008736679,31975.68901463542
0.0,100.0432336233022,31871.139347642576
0.0,100.04322250239082,31795.504731958943
0.0,100.04318603832623,31642.63535931418
0.0,100.04317491741485,31568.098552971656
0.0,100.04313845335025,31121.07597518777
0.0,100.04312733243887,30921.810236084617
0.0,100.04309086837428,30749.916168481257
0.0,100.0430797474629,30706.19516440075
0.0,100.0430432833983,30636.68138735725
0.0,100.04292372233343,30375.50456973503
0.0,100.04256677892694,30303.619099607262
0.0,100.04156570638719,30218.93453764182
0.0,100.03900937810293,29856.54345529187
0.0,100.03324860338682,29666.88643932694
0.0,100.01853794980147,29491.45893375889
0.0,0.0,29210.169561915794
0.0,0.0,29101.326831914717
0.0,0.0,28813.934891166515
0.0,0.0,28476.42688388781
0.0,0.0,28258.429545905365
0.0,0.0,28041.022386672546
0.0,0.0,27872.222204407663
0.0,0.0,27653.833501602025
0.0,0.0,27539.00549220987
0.0,0.0,27427.98856004857
0.0,0.0,27323.901367275277
0.0,0.0,27212.084135601533
0.0,0.0,27129.962944397565
0.0,0.0,26982.90417794029
0.0,0.0,26901.139393247606
0.0,0.0,26704.959919696917
0.0,0.0,26625.38005316653
0.0,0.0,26382.729233591414
0.0,0.0,26206.14598559261
0.0,0.0,26019.213972856425
0.0,0.0,25653.2086914739
0.0,0.0,25234.951862772425
0.0,0.0,24886.353869756418
0.0,0.0,24634.433807370402
0.0,0.0,24404.825738982494
0.0,0.0,24267.95955407587
0.0,0.0,24095.376114587518
0.0,0.0,24014.71574763682
0.0,0.0,23946.215868827334
0.0,0.0,23869.097302399226
0.0,0.0,23851.20929900945
0.0,0.0,23776.1879895321
0.0,0.0,23643.01177755227
0.0,0.0,23499.027856530363
0.0,0.0,23344.431863471524
0.0,0.0,23079.70863996134
0.0,0.0,23001.86404617498
0.0,0.0,22742.123307796715
0.0,0.0,22474.296515650425
0.0,0.0,22291.947045211447
0.0,0.0,21997.879862054535
0.0,0.0,21747.310351719007
0.0,0.0,21438.314305474098
0.0,0.0,20882.49063047067
0.0,0.0,19811.384863878546
0.0,0.0,19138.96402280979
0.0,0.0,18967.48906473849
0.0,0.0,18498.836353324277
0.0,0.0,18393.953577893695
0.0,0.0,18195.620011210198
0.0,0.0,18094.847563018797
0.0,0.0,17941.632285651056
0.0,0.0,17753.3205835623
0.0,0.0,17515.8177426752
0.0,0.0,17479.166472768997
0.0,0.0,17342.875203638217
0.0,0.0,17162.932605622944
0.0,0.0,17125.543484117406
0.0,0.0,16934.466734404567
0.0,0.0,16832.668997351917
0.0,0.0,16718.2090585364
0.0,0.0,16540.138485955915
0.0,0.0,16302.308988008039
0.0,0.0,16087.134241225242
0.0,0.0,15906.272426755113
0.0,0.0,15662.999525853917
0.0,0.0,15337.265285479634
0.0,0.0,14933.718605661617
0.0,0.0,14656.57692981946
0.0,0.0,14263.692953332082
0.0,0.0,14013.673867842397
0.0,0.0,13667.335369852854
0.0,0.0,13433.598699517008
0.0,0.0,13220.557554433857
0.0,0.0,12985.162354231587
0.0,0.0,12683.74399967057
0.0,0.0,12501.675904964055
0.0,0.0,12254.177165830168
0.0,0.0,12126.530448225421
0.0,0.0,11735.657340117083
0.0,0.0,11566.213781228444
0.0,0.0,11235.342338941891
0.0,0.0,10976.972815635894
0.0,0.0,10662.469324022115
0.0,0.0,10124.97468771691
0.0,0.0,9646.765259275975
0.0,0.0,9286.316774302422
0.0,0.0,8779.401251235682
0.0,0.0,8534.507965159071
0.0,0.0,8240.727825467451
0.0,0.0,8055.320182694493
0.0,0.0,7965.70884389876
0.0,0.0,7782.99731568418
0.0,0.0,7450.934162132449
0.0,0.0,7326.567588645828
0.0,0.0,7199.20789927168
0.0,0.0,7176.579586889636
0.0,0.0,7149.806096629402
0.0,0.0,7077.92265489532
0.0,0.0,6952.792564571242
0.0,0.0,6368.138875982317
0.0,0.0,6172.047568559519
0.0,0.0,6006.750574720873
0.0,0.0,5523.256156441743
0.0,0.0,5084.104191588009
0.0,0.0,4295.389563366682
0.0,0.0,3769.659391367759
0.0,0.0,3348.4840707994617
0.0,0.0,2440.2328546510644
0.0,0.0,1553.4754972557903
0.0,0.0,1140.9849128755682
0.0,0.0,1090.2359495026183
0.0,0.0,1089.973567397767
0.0,0.0,1089.8498618100123
0.0,0.0,1089.7949292447297
0.0,0.0,1089.7222215152406
0.0,0.0,1089.6672889499582
0.0,0.0,1089.594581220469
0.0,0.0,1089.539648655187
0.0,0.0,1089.522778613309
0.0,0.0,1089.4678460480268
0.0,0.0,1089.3951383185376
0.0,0.0,1089.3008651262387
0.0,0.0,1089.2494585647707
0.0,0.0,1089.2285935979664
0.0,0.0,1089.2184509052402
0.0,0.0,1089.215561805033
0.0,0.0,1089.2148218786517
0.0,0.0,1089.2146509989936
0.0,0.0,1089.214529623829
0.0,0.0,1089.2144448061524
0.0,0.0,1089.2143864578782
0.0,0.0,1089.2143470344351
0.0,0.0,1089.214288686161
0.0,0.0,1089.2142492627179
0.0,0.0,1089.2141909144436
0.0,0.0,1089.2141514910006
0.0,0.0,1089.214125449884
0.0,0.0,1089.214086026441
0.0,0.0,1089.2140276781665
0.0,0.0,1089.2139882547235
0.0,0.0,1089.213962213607
0.0,0.0,1089.2139227901637
0.0,0.0,1089.2138644418894
0.0,0.0,1089.2137796242127
0.0,0.0,1089.2136582490486
0.0,0.0,1089.2134873693906
0.0,0.0,1089.2132514813916
0.0,0.0,1089.21293387487
0.0,0.0,1089.2125192932815
0.0,0.0,1089.2119977407683
0.0,0.0,1089.2113686852915
0.0,0.0,1089.2106443917698
0.0,0.0,1089.2098509854716
0.0,0.0,1089.2090263024784
0.0,0.0,1089.208214573065
0.0,0.0,1089.2058010573123
0.0,0.0,1089.2049893278993
0.0,0.0,1089.202575812147
0.0,0.0,1089.2017640827335
0.0,0.0,1089.1993505669811
0.0,0.0,1089.1985388375676
0.0,0.0,1089.1961253218153
0.0,0.0,1089.195313592402
0.0,0.0,1089.1929000766497
0.0,0.0,1089.1920883472364
0.0,0.0,1089.189674831484
0.0,0.0,1089.1888631020709
0.0,0.0,1089.1864495863183
0.0,0.0,1089.1856378569048
0.0,0.0,1089.183224341153
0.0,0.0,1089.1824126117394
0.0,0.0,1089.179999095987
0.0,0.0,1089.1791873665738
0.0,0.0,1089.1767738508213
0.0,0.0,1089.1759621214078
0.0,0.0,1089.173548605656
0.0,0.0,1089.1727368762424
0.0,0.0,1089.1703233604896
0.0,0.0,1089.1695116310766
0.0,0.0,1089.1670981153243
0.0,0.0,1089.1662863859108
0.0,0.0,1089.1638728701582
0.0,0.0,1089.1630611407452
0.0,0.0,1089.1606476249929
0.0,0.0,1089.1598358955791
0.0,0.0,1089.1574223798273
0.0,0.0,1089.156610650414
0.0,0.0,1089.1541971346612
0.0,0.0,1089.1533854052482
0.0,0.0,1089.1509718894958
0.0,0.0,1089.1501601600824
0.0,0.0,1089.1477466443303
0.0,0.0,1089.1469349149168
0.0,0.0,1089.1445213991642
0.0,0.0,1089.143709669751
0.0,0.0,1089.1412961539986
0.0,0.0,1089.1404844245853
0.0,0.0,1089.1380709088328
0.0,0.0,1089.1372591794197
0.0,0.0,1089.1348456636672
0.0,0.0,1089.1340339342537
0.0,0.0,1089.1332092512605
0.0,0.0,1089.1323975218475
0.0,0.0,1089.129984006095
0.0,0.0,1089.1232172668172
0.0,0.0,1089.105325307335
0.0,0.0,1089.0607044042454
0.0,0.0,1088.955734040662
0.0,0.0,1088.722774244118
0.0,0.0,1088.2350093555197
0.0,0.0,1087.2714568282383
0.0,0.0,1085.4755416126536
0.0,0.0,1082.3173232140427
0.0,0.0,1077.0772809444757
0.0,0.0,1073.9190625458648
0.0,0.0,1018.7522730643639
0.0,0.0,965.9888595432781
0.0,0.0,911.9647390479862
0.0,0.0,909.6016514904086
0.0,0.0,905.5858083534665
0.0,0.0,903.2227207958889
0.0,0.0,899.2068776589471
0.0,0.0,847.0123614900336
0.0,0.0,843.6220312604688
0.0,0.0,841.650379678129
0.0,0.0,788.5521393034462
0.0,0.0,786.7597001695677
0.0,0.0,783.6742205840405
0.0,0.0,781.8817814501622
0.0,0.0,778.7963018646349
0.0,0.0,727.0651373695767
0.0,0.0,724.6250266025413
0.0,0.0,723.2364489555728
0.0,0.0,720.7963381885374
0.0,0.0,719.4077605415688
0.0,0.0,716.9676497745335
0.0,0.0,715.5790721275647
0.0,0.0,663.4249396416004
0.0,0.0,662.2458825739112
0.0,0.0,660.162178318147
0.0,0.0,658.9831212504578
0.0,0.0,656.8994169946936
0.0,0.0,655.7203599270043
0.0,0.0,653.6366556712401
0.0,0.0,652.4575986035509
0.0,0.0,651.1618922960928
0.0,0.0,649.7961195117283
0.0,0.0,647.3299742969803
0.0,0.0,593.3820482618071
0.0,0.0,488.02105014261934
0.0,0.0,383.21464301870964
0.0,0.0,280.13374157054
0.0,0.0,277.77621561494686
0.0,0.0,226.19359427554406
0.0,0.0,225.38487827655302
0.0,0.0,224.89373433415136
0.0,0.0,224.6293163418437
0.0,0.0,224.1268338449347
0.0,0.0,223.86241585262704
0.0,0.0,223.3599333557181
0.0,0.0,222.46045866514208
0.0,0.0,220.9436971006328
0.0,0.0,168.79350282113157
0.0,0.0,166.5538077521301
0.0,0.0,113.82865983820622
0.0,0.0,110.65243242692398
0.0,0.0,57.33451967740343
0.0,0.0,55.08196116681463
0.0,0.0,52.44845346100916
0.0,0.0,0.0
