hlp_sum,mlp_sum,llp_sum
0.0,39328.16309047934,10759.560367429587
0.0,39010.33492038966,10957.652466360465
0.0,38587.40696904354,11244.675529453676
0.0,37959.769901060296,11722.36666195717
0.0,37526.69404894586,11993.845457593954
0.0,36987.631945826186,12361.97616642838
0.0,36641.589292360535,12529.759975552151
0.0,36087.91642023995,12899.431744929469
0.0,35726.940503707454,13071.828995011268
0.0,35156.24997858141,13401.564299063384
0.0,34777.36755531224,13586.971570606556
0.0,34088.22241925703,14080.410655684094
0.0,33692.25255646879,14229.998895663375
0.0,32986.94694326509,14739.672748161564
0.0,32677.83648042101,14853.685881162244
0.0,32560.822419766675,14729.573043943177
0.0,31845.17594336482,15209.86671666864
0.0,31630.800742294243,15197.56411812654
0.0,31120.397138516983,15494.119243345525
0.0,30821.17539500808,15595.791279627347
0.0,30546.145432671194,15659.271461381037
0.0,30052.47712656186,15716.394800167764
0.0,29783.444253612528,15795.431310210126
0.0,29001.964468730097,16453.419900547404
0.0,28348.644430160894,17016.94573227579
0.0,27204.588105690687,18037.51086220086
0.0,26789.270472536486,18363.034288514245
0.0,26570.212300981933,18458.601265523666
0.0,26361.233904954184,18577.785454710644
0.0,26346.51282078399,18469.015344335672
0.0,26238.40093844028,18487.333019838603
0.0,25927.478755460605,18674.76400827315
0.0,25811.821141853045,18650.730591780117
0.0,25689.507375722755,18619.748885896483
0.0,25261.08069608707,18884.137240361495
0.0,25225.571980882745,18747.532811676658
0.0,24877.593703136932,18917.449919367224
0.0,24814.39855454555,18775.221760431024
0.0,24036.86004608129,19294.43684413936
0.0,23849.86270343167,19270.49534706106
0.0,23446.492494737555,19459.835156293422
0.0,22845.089083635885,19817.00307220218
0.0,22530.208740893962,19937.140428590195
0.0,21910.558358190447,20360.059700962385
0.0,21681.978667081556,20342.4678301561
0.0,21049.527529947023,20781.695863784007
0.0,20618.31335272102,20974.22654652192
0.0,20189.172852345568,21224.41437090625
0.0,19869.067334418844,21278.279949761294
0.0,19559.17819915776,21389.15850950378
0.0,19136.747499997175,21502.492134515323
0.0,18832.662450341024,21378.260332727426
0.0,18357.61033923253,21762.74720111165
0.0,17367.666588420667,22627.692566265767
0.0,16610.704486031296,23294.08942593089
0.0,15168.26225496475,24611.533271339686
0.0,14533.205187017062,25104.697515833886
0.0,14313.76242287588,25199.141894317345
0.0,14203.358787605737,25218.9802868632
0.0,13789.30842459081,25508.03226422039
0.0,13669.261222355324,25486.186643002413
0.0,13440.600710812532,25558.568633216797
0.0,13007.20741555762,25824.187405655346
0.0,12466.763512438638,26188.216056007917
0.0,12112.712139719963,26336.136582678686
0.0,11650.382743688277,26568.375295182912
0.0,11078.056309267577,26893.367627168253
0.0,10797.058289700377,26876.41083256912
0.0,10102.278067063397,27337.564472787908
0.0,10003.89421008219,27220.03613213344
0.0,9300.849957921368,27678.442731237592
0.0,8792.858518285944,27993.618626010506
0.0,8277.217293600588,28267.24719662634
0.0,7860.31472264794,28447.14096241124
0.0,7241.42300308963,28785.14357003958
0.0,6927.675090697568,28781.259709963102
0.0,6320.922907374824,28994.626596444275
0.0,5625.191883448791,29567.2830902923
0.0,5028.116247734112,30025.473651400083
0.0,3458.0442715623776,31472.471097493795
0.0,1715.5367362823258,33076.09355816694
0.0,906.5241272564712,33762.031637114815
0.0,201.05730870901272,34328.613381055344
0.0,100.21207032236919,34306.384089363964
0.0,0.0,34316.94534063424
0.0,0.0,34193.87081055622
0.0,0.0,34054.396017790285
0.0,0.0,33931.321487712274
0.0,0.0,33841.67066866017
0.0,0.0,33718.59613858218
0.0,0.0,33628.94531953007
0.0,0.0,33505.87078945207
0.0,0.0,33366.98571484514
0.0,0.0,33215.15311301106
0.0,0.0,33053.61321612384
0.0,0.0,32885.52690919165
0.0,0.0,32691.39372604169
0.0,0.0,32476.444994246907
0.0,0.0,32279.940378737
0.0,0.0,32106.121852784112
0.0,0.0,31932.93745796997
0.0,0.0,31738.194664055925
0.0,0.0,31544.477084731625
0.0,0.0,31330.48850917887
0.0,0.0,31088.755755067432
0.0,0.0,30779.27235915866
0.0,0.0,30493.69648512683
0.0,0.0,30333.63387042847
0.0,0.0,30052.865601440408
0.0,0.0,29803.040873454844
0.0,0.0,29492.007572146027
0.0,0.0,29268.365532890293
0.0,0.0,28983.316709849405
0.0,0.0,28540.582360968077
0.0,0.0,27893.81482835137
0.0,0.0,27543.607860724496
0.0,0.0,27137.532150302446
0.0,0.0,26678.882199942494
0.0,0.0,26270.859536755168
0.0,0.0,25964.199097909954
0.0,0.0,25708.023898165542
0.0,0.0,25407.974233225483
0.0,0.0,25020.040915168946
0.0,0.0,24802.71907427689
0.0,0.0,24601.893670699537
0.0,0.0,24422.495877765174
0.0,0.0,24269.013964749884
0.0,0.0,24117.412837654072
0.0,0.0,23969.741351811554
0.0,0.0,23828.493515461472
0.0,0.0,23696.40696418552
0.0,0.0,23132.27701666485
0.0,0.0,22891.46603261427
0.0,0.0,22621.147402963063
0.0,0.0,22245.64808931169
