hlp_sum,mlp_sum,llp_sum
63519.181849574874,14535.96376382655,4172.918872602092
62570.085446789395,15207.229174009677,4165.735029244668
61775.92704442893,15636.572204493845,4256.013306705067
61587.43153605264,15479.037824696179,4343.084774662692
60961.18170223667,15883.060503551784,4327.877337723275
60807.32359530452,15644.637693439463,4510.32319480089
60222.143981191984,15961.145379344,4588.974680170093
59921.50174265302,15775.84237841905,4865.0848596672895
59631.313551873296,15800.068176380988,4935.509112002339
59333.60377909793,15818.959269238821,5004.492731953111
58454.87439469425,16244.975598730618,5267.185344026234
58163.36162236824,16364.529197622147,5229.309457493969
57282.24282148657,17088.728587706122,5190.690727808905
56996.54724534724,17202.464990411056,5152.814841276638
56128.08881233154,17920.87643515733,5112.841386707193
54805.13660559244,19071.869468461933,5074.965500174924
53655.53539999972,20064.551263257046,5036.346770489864
51766.64965648049,21781.477833341785,4998.470883957598
49757.50468890393,23640.57581264904,4958.497429388153
46880.279743375475,26345.841584742968,4920.621542855885
46417.13483435968,26617.87602600273,4885.870125588985
46108.32882986212,26754.722857065877,4847.994239056718
46099.146357547455,26589.72813235618,4811.761815685973
46091.05989338469,26425.855423084453,4773.885929153706
46082.362357866,26274.404332513335,4734.39943987308
45916.998902288105,26247.199242028695,4698.9520081063665
45593.12532042987,26349.461108763244,4669.618074935361
45114.56633746078,26601.327555899916,4642.021794321122
45078.04633607052,26407.43462682988,4616.204249284416
44884.31938520166,26391.11503365777,4587.488905410736
44527.55295804122,26535.1828336216,4561.139717539546
43861.64319134402,26886.17298729122,4637.335287808304
43636.525393344775,26596.65371708188,4914.315420375112
43395.850848250186,26624.1375608493,4891.946030424406
42994.07968242293,26813.396975195123,4872.450225520513
42127.9006318535,27350.90418117334,4957.208028576151
41558.91497096428,27700.613635719415,4841.664882782575
41289.68148764739,27663.053019447707,4925.880605794962
41035.39743309128,27542.395400234207,5108.723470666675
40490.08340440316,27832.130614728732,5190.194024010248
40091.32518277191,27862.819478115125,5366.164573357175
39701.19816841524,27707.330030722005,5737.672774256916
39159.755355638714,27794.057588251148,5950.381407990935
38927.327581041296,27598.85936833453,6204.078354103356
38392.95743041637,27989.257309033095,6156.256605775913
37867.05982756184,28389.681001780602,6107.8014674812375
37491.62569920828,28621.142920207792,6059.9797191537955
36972.77879343647,29014.515915872653,5961.567412640989
35859.86464375685,29983.457855625835,5913.861372566816
34768.23962199168,30949.608967284094,5865.466262923142
33244.10305399244,32329.773325356935,5767.823193787983
32936.503760474225,32511.898708768214,5719.732934788346
32775.655479052235,32512.18992011592,5674.168058207352
32619.688321804344,32542.683167256833,5626.077799207721
32466.89999675344,32586.09053192414,5528.39458066266
32462.05945055198,32465.457168018667,5480.336452684511
32303.642291765405,32463.317256730967,5434.831604754529
32149.61923923865,32491.866399150756,5336.923859538666
32147.51286286162,32384.59181514421,5289.815441179126
32143.60268021158,32263.028087687264,5242.2444631430635
32136.268483319756,32109.80521450479,5197.327230209225
31824.341320302603,32029.76509340703,5306.28021316466
31656.10558708806,31896.092785705547,5366.1790819246535
31181.514349453955,32158.128468572326,5280.019427646101
31149.701670200007,31891.77076296833,5194.838654226843
31104.356557332223,31734.042374472258,5017.879763326641
30895.01602417837,31734.412684436014,4896.960542251725
30222.906277613663,32192.714436376646,4829.914087404658
29840.177646169654,32059.206196501887,5063.126025446145
29590.009100455005,32092.27445986499,5046.620016976688
29025.61997815713,32439.304343520802,5030.137872885086
28303.958174075997,32845.49207332653,5063.837097629496
27726.97806908177,33112.63853592014,5146.534402658856
27445.055821074282,33194.45275809718,5126.480141701043
27163.744981081665,33188.405794650025,5204.174504308751
26888.34157641037,32797.800641871545,5674.8095404654905
26460.257685457276,33048.05275876994,5642.977873688161
25739.69160248495,33410.27493564126,5805.94825849613
25166.642460414092,33811.50297988877,5768.002955624352
24903.044317669144,33918.02839593274,5729.702161032272
24338.47186112632,34309.204891502515,5693.434681173287
23480.978784700546,35009.62524122733,5655.133886581201
22628.099997965237,35690.68293013931,5617.188583709422
21789.51945178659,36372.19074961701,5529.106875525053
20363.09830436111,37625.215936069435,5493.3265456081535
19705.7681280774,38125.47338565214,5455.330601660106
17711.008871870697,39948.41154403551,5417.630253162419
16804.67840187555,40697.66928732971,5379.6343092143725
16646.390992435016,40666.1621434641,5344.609435073782
16642.05534354689,40513.42506565121,5306.613491125737
16639.591879072825,40362.30858252475,5270.558069596136
16635.036028396073,40193.46847222848,5184.842636155312
16627.43776747435,40029.24563532681,5147.533723632862
16315.426440189958,40138.84018568018,5113.846304836814
15848.660862119572,40394.116230730186,5080.866512046632
15675.80721615588,40331.85862027156,5052.959956687049
15642.99646924441,40110.712101981764,5030.637321224045
15596.040224465003,39900.226651222874,5009.319148716188
15235.882767338553,40000.283315780325,4989.240043632232
14706.899540348557,40181.627503864576,5065.83105337072
14166.775178659507,40390.48540267591,5040.682869885327
13758.947487357329,40566.446967298376,4967.691214589414
13039.769648846006,40953.69904304397,4996.637209965729
12458.42282607624,41105.123216164495,5176.350316813588
12021.253494073857,41218.47794951956,5254.568324241623
11877.487822947189,41048.7910069745,5330.124856317424
11582.473772424986,40944.681821177604,5502.756096476323
10846.510962910723,41402.09307050613,5570.278304340567
10409.238863212184,41644.107238153054,5489.1316298484835
9829.16402237747,42046.54858766716,5455.980723221666
9250.750525801483,42429.70415219157,5425.138095088298
8678.99610128851,42724.042498606665,5491.769775238779
7958.315036392415,43249.85706742641,5460.535711130168
7248.55032999487,43782.21839584221,5427.154691164542
6097.401780073204,44742.62167075117,5395.890416018047
4812.386407410305,45850.23366543229,5362.509396052418
3989.0645429907872,46378.755877100884,5431.208488618445
2881.254069826396,47309.39308562229,5397.597355314004
450.6002594157578,49549.51114159956,5366.12355958823
0.0,49822.93813637233,5332.512426283792
0.0,49628.46307627125,5201.348966760744
0.0,49451.28981162824,5168.256350086713
0.0,49260.754057194885,5137.209140364887
0.0,49040.257929786596,5111.337406797503
0.0,48811.659725123005,5087.639505127639
0.0,48477.74219279071,5115.546954265525
0.0,48140.78265118614,5194.359850361824
0.0,47702.472659329505,5227.204886206903
0.0,47286.31035515647,5311.0907019319475
0.0,46971.13161442414,5346.191251017537
0.0,46658.21996683743,5381.635224378721
0.0,46050.09861282857,5713.732165729453
0.0,45870.494928443826,5644.840970139826
0.0,45597.93934220872,5673.529468180215
0.0,45434.80687678614,5550.004379696565
0.0,45183.88200756237,5625.53189413142
0.0,44748.36020267355,5800.1082157966
0.0,44431.205979209706,5679.383015083493
0.0,44246.7896213201,5572.302884556841
0.0,43634.29418021275,6063.213565644221
0.0,42365.71976879159,7243.706472008862
0.0,40299.73781981037,9188.103660970093
0.0,38860.40136431038,10490.29217934577
0.0,38239.68086345914,10989.427920177039
0.0,37930.614416017816,11210.412862561803
0.0,37515.26391078906,11504.178607770586
0.0,37295.43175505676,11586.862826378596
0.0,37075.81442658268,11679.97461657202
0.0,36845.414507229674,11750.140406584324
0.0,36513.99038419089,11890.626898680326
0.0,35779.94607224895,12457.093732909565
0.0,35235.799956725394,12752.565446528672
0.0,34678.36586433921,13083.894996167626
0.0,33914.79252372665,13618.07199194991
0.0,33056.39737162731,14268.220538155983
0.0,32502.179643261163,14540.207458547284
0.0,32144.659326231063,14665.447497385883
0.0,31486.426066857464,15092.874943365501
0.0,30331.829177254036,16019.34729122564
0.0,29894.531910298872,16210.724840258315
0.0,29356.162935223303,16429.00635897866
0.0,28710.375460150735,16889.15048988674
0.0,27955.925821561683,17448.70053495734
0.0,27499.603542743676,17709.75045866342
0.0,26961.501994948478,18086.877141428824
0.0,26341.349112637556,18581.301337982415
0.0,26232.591775528497,18597.606877982093
0.0,26228.689177653247,18523.468085349985
0.0,26124.511982922686,18535.352637254284
0.0,26121.013246534338,18460.80998313527
0.0,26017.232783077834,18472.297803765483
0.0,26014.03889733355,18397.45029900241
0.0,25910.593065072182,18408.603488437522
0.0,25907.507877172477,18333.647285829895
0.0,25804.143029939903,18295.34623471061
0.0,25801.41424855146,18222.21688016278
0.0,25795.967252938044,18071.264856128
0.0,25693.614925955193,18049.31243001837
0.0,25688.813299160254,17951.25731587632
0.0,25686.475953747056,17830.815155791017
0.0,25681.674326952125,17732.820070299986
0.0,25579.441791950292,17712.625705887796
0.0,25575.031601130595,17224.06938100697
0.0,25572.93167363772,16980.140967437517
0.0,25368.88056827457,17018.977892816976
0.0,25366.967208717047,16984.12117955336
0.0,25362.970566385975,16826.934151319045
0.0,25361.05720682847,16795.040987021057
0.0,25357.060564497388,16642.8329522861
0.0,25355.147204939858,16613.511741473776
0.0,25251.481716081875,16613.585809802822
0.0,25249.7475689728,16485.29101309854
0.0,25246.10733315301,16390.39858461564
0.0,25144.56183852666,16464.983328425085
0.0,25041.41289484595,16520.232240597343
0.0,25040.11838165499,16444.950358746566
0.0,25037.27344329734,16252.321820244231
0.0,25031.586385613547,16139.477379351245
0.0,25021.17904610428,15948.37936627063
0.0,24804.36740745567,16027.806317749895
0.0,24778.910877599334,15776.067374184564
0.0,24343.302717418876,15951.581105790032
0.0,23995.703955327062,15910.837561369262
0.0,23435.739642197037,16110.529178888708
0.0,23057.431338415554,16164.423570646992
0.0,22160.246998990566,16578.805163573168
0.0,21845.09989473983,16607.898633465382
0.0,21108.596812715066,17058.814892108567
0.0,20152.885499257452,17683.33696427475
0.0,19687.465830423018,17875.730615747772
0.0,18813.792933113622,18438.895619735587
0.0,18342.24791303835,18668.156774706367
0.0,17882.54590368034,18859.36620385161
0.0,17043.55828217741,19460.267376890053
0.0,16732.16888314652,19569.65768898146
0.0,16310.262302855212,19578.016639823847
0.0,15903.464832215897,19747.366180006058
0.0,15389.842528422514,20009.82388602252
0.0,14294.986912954282,20827.896520386043
0.0,13503.218875322334,21477.779949791624
0.0,12025.705230775488,22799.25798476575
0.0,11063.912332769441,23593.964688857086
0.0,10016.282102438065,24466.602598144666
0.0,9277.147258015319,25025.672892139228
0.0,8643.273091040115,25476.68082729547
0.0,8210.083624928855,25676.246897380737
0.0,7974.174235023504,25728.53078385333
0.0,7634.549345280379,25884.710798220633
0.0,7483.737739322142,25852.07074115765
0.0,7122.063358847435,25981.052913676984
0.0,6752.99566378196,26167.649053248006
0.0,6377.152262550658,26311.62253778578
0.0,6093.554342010208,26416.052391305922
0.0,5511.201807929185,26773.57047041124
0.0,5028.595445297224,27039.111530825958
0.0,4551.951740744096,27262.57150484017
0.0,3773.557240073642,27786.55895057775
0.0,3601.6743671850127,27663.555585360464
0.0,3130.9697245693224,27840.86376270349
0.0,2371.7309049221262,28453.14966735314
0.0,1623.9522861797955,29024.193949849287
0.0,405.16268039562476,30065.049195235362
0.0,101.74683485726405,30191.73070452753
0.0,101.12132194988693,29964.748370589805
0.0,100.18231585971887,29789.19799480786
0.0,0.0,29711.83738624474
0.0,0.0,29536.64528083008
0.0,0.0,29359.102356407227
0.0,0.0,29182.612974535114
0.0,0.0,29035.768757382175
0.0,0.0,28895.46633552951
0.0,0.0,28764.563321617854
0.0,0.0,28645.68528556923
0.0,0.0,28540.989686914458
0.0,0.0,28451.907552010027
0.0,0.0,28347.79714118975
0.0,0.0,28258.71500628529
0.0,0.0,28154.604595464974
0.0,0.0,28065.522460560554
0.0,0.0,27961.412049740287
0.0,0.0,27872.329914835835
0.0,0.0,27768.21950401552
0.0,0.0,27629.896060986557
0.0,0.0,27085.91174496662
0.0,0.0,26670.250121114364
0.0,0.0,26357.562374966623
0.0,0.0,26167.32859929928
0.0,0.0,25822.083461113085
0.0,0.0,25791.85915492549
0.0,0.0,25751.941199618654
0.0,0.0,25672.179454476536
0.0,0.0,25486.927402766298
0.0,0.0,25312.382080922478
0.0,0.0,25232.461211916758
0.0,0.0,25161.072314149267
0.0,0.0,25083.206787621264
0.0,0.0,24963.933465860388
0.0,0.0,24889.88542103722
0.0,0.0,24822.66643748529
0.0,0.0,24800.03467391889
0.0,0.0,24783.38335419216
0.0,0.0,24653.173713199714
0.0,0.0,24637.735521376504
0.0,0.0,24509.97738997927
0.0,0.0,24445.863454449664
0.0,0.0,24320.779816288683
0.0,0.0,24227.49356813294
0.0,0.0,24061.3441748487
0.0,0.0,23816.986045096815
0.0,0.0,23639.80684430889
0.0,0.0,23375.03957949041
0.0,0.0,23031.52648521282
0.0,0.0,22610.99227689627
0.0,0.0,22242.923225900355
0.0,0.0,21927.06965473627
0.0,0.0,21612.63265110037
0.0,0.0,21252.45665155884
0.0,0.0,20951.503174055895
0.0,0.0,20665.57074535095
0.0,0.0,20501.32905943437
0.0,0.0,20315.350284634053
0.0,0.0,20136.47474770155
0.0,0.0,20018.00337274161
0.0,0.0,19894.299629120153
0.0,0.0,19804.308036163122
0.0,0.0,19698.507046570776
0.0,0.0,19608.51545361375
0.0,0.0,19502.71446402141
0.0,0.0,19412.722871064376
0.0,0.0,19306.92188147207
0.0,0.0,19216.93028851504
0.0,0.0,18864.07068445281
0.0,0.0,18506.082870020968
0.0,0.0,17997.96842448701
0.0,0.0,17491.406871605956
0.0,0.0,17182.164191036405
0.0,0.0,16914.91116165037
0.0,0.0,16467.39957722878
0.0,0.0,16013.503655438259
0.0,0.0,15751.662917561493
0.0,0.0,15580.690550373201
0.0,0.0,15204.188225892987
0.0,0.0,14874.354710673457
0.0,0.0,14644.806932914089
0.0,0.0,14267.755541917282
0.0,0.0,14089.644999583092
0.0,0.0,13813.925182886092
0.0,0.0,13636.197453099492
0.0,0.0,13361.167968374906
0.0,0.0,12874.538588601406
0.0,0.0,12425.482721694525
0.0,0.0,11381.789060173476
0.0,0.0,9363.69155147538
0.0,0.0,7875.331559142131
0.0,0.0,6761.5408994822765
0.0,0.0,5670.217971472967
0.0,0.0,5096.569172994501
0.0,0.0,4540.596729887133
0.0,0.0,4346.18735626909
0.0,0.0,4113.890551458492
0.0,0.0,3836.120682950409
0.0,0.0,3722.01924471545
0.0,0.0,3659.327269287537
0.0,0.0,3601.4519694638916
0.0,0.0,3491.1348505329033
0.0,0.0,3435.1263348219227
0.0,0.0,3377.3558274637576
0.0,0.0,3322.625503627416
0.0,0.0,3316.8627162702505
0.0,0.0,3312.5008871229597
0.0,0.0,3306.7380997657942
0.0,0.0,3302.376270618503
0.0,0.0,3247.144316515108
0.0,0.0,3243.4278561863093
0.0,0.0,3188.6817389591447
0.0,0.0,3135.214304706598
0.0,0.0,3030.8994441585346
0.0,0.0,2978.1072006018885
0.0,0.0,2974.5921004566544
0.0,0.0,2971.835219712626
0.0,0.0,2968.320119567392
0.0,0.0,2965.5632388233635
0.0,0.0,2961.833417865078
0.0,0.0,2855.7898937293153
0.0,0.0,2844.694018689799
0.0,0.0,2677.186298083251
0.0,0.0,2502.0855652521245
0.0,0.0,2272.3857948584405
0.0,0.0,2039.2645794272185
0.0,0.0,1859.1892085925358
0.0,0.0,1733.0087472244547
0.0,0.0,1518.208780518108
0.0,0.0,1312.8284753831008
